agency_cd	site_no	datetime	148640_00060_00003	148640_00060_00003_cd	148641_00065_00003	148641_00065_00003_cd
USGS	12080010	1993-03-05	358	A
USGS	12080010	1993-03-06	366	A
USGS	12080010	1993-03-07	312	A
USGS	12080010	1993-03-08	275	A
USGS	12080010	1993-03-09	251	A
USGS	12080010	1993-03-10	233	A
USGS	12080010	1993-03-11	220	A:e
USGS	12080010	1993-03-12	200	A:e
USGS	12080010	1993-03-13	190	A:e
USGS	12080010	1993-03-14	200	A:e
USGS	12080010	1993-03-15	370	A:e
USGS	12080010	1993-03-16	360	A:e
USGS	12080010	1993-03-17	355	A:e
USGS	12080010	1993-03-18	380	A:e
USGS	12080010	1993-03-19	340	A:e
USGS	12080010	1993-03-20	345	A:e
USGS	12080010	1993-03-21	355	A:e
USGS	12080010	1993-03-22	700	A:e
USGS	12080010	1993-03-23	1700	A:e
USGS	12080010	1993-03-24	1200	A:e
USGS	12080010	1993-03-25	700	A:e
USGS	12080010	1993-03-26	500	A:e
USGS	12080010	1993-03-27	380	A:e
USGS	12080010	1993-03-28	330	A:e
USGS	12080010	1993-03-29	280	A:e
USGS	12080010	1993-03-30	250	A:e
USGS	12080010	1993-03-31	230	A:e
USGS	12080010	1993-04-01	240	A:e
USGS	12080010	1993-04-02	270	A:e
USGS	12080010	1993-04-03	350	A:e
USGS	12080010	1993-04-04	470	A:e
USGS	12080010	1993-04-05	380	A:e
USGS	12080010	1993-04-06	320	A:e
USGS	12080010	1993-04-07	318	A
USGS	12080010	1993-04-08	322	A
USGS	12080010	1993-04-09	709	A
USGS	12080010	1993-04-10	897	A
USGS	12080010	1993-04-11	948	A
USGS	12080010	1993-04-12	1010	A
USGS	12080010	1993-04-13	733	A
USGS	12080010	1993-04-14	583	A
USGS	12080010	1993-04-15	496	A
USGS	12080010	1993-04-16	471	A
USGS	12080010	1993-04-17	455	A
USGS	12080010	1993-04-18	470	A
USGS	12080010	1993-04-19	480	A
USGS	12080010	1993-04-20	441	A
USGS	12080010	1993-04-21	410	A
USGS	12080010	1993-04-22	395	A
USGS	12080010	1993-04-23	377	A
USGS	12080010	1993-04-24	382	A
USGS	12080010	1993-04-25	476	A
USGS	12080010	1993-04-26	735	A
USGS	12080010	1993-04-27	776	A
USGS	12080010	1993-04-28	669	A
USGS	12080010	1993-04-29	554	A
USGS	12080010	1993-04-30	471	A
USGS	12080010	1993-05-01	417	A
USGS	12080010	1993-05-02	386	A
USGS	12080010	1993-05-03	386	A
USGS	12080010	1993-05-04	423	A
USGS	12080010	1993-05-05	415	A
USGS	12080010	1993-05-06	397	A
USGS	12080010	1993-05-07	377	A
USGS	12080010	1993-05-08	387	A
USGS	12080010	1993-05-09	384	A
USGS	12080010	1993-05-10	390	A
USGS	12080010	1993-05-11	380	A
USGS	12080010	1993-05-12	351	A
USGS	12080010	1993-05-13	325	A
USGS	12080010	1993-05-14	298	A
USGS	12080010	1993-05-15	280	A
USGS	12080010	1993-05-16	263	A
USGS	12080010	1993-05-17	248	A
USGS	12080010	1993-05-18	232	A
USGS	12080010	1993-05-19	224	A
USGS	12080010	1993-05-20	230	A
USGS	12080010	1993-05-21	230	A
USGS	12080010	1993-05-22	253	A
USGS	12080010	1993-05-23	261	A
USGS	12080010	1993-05-24	242	A
USGS	12080010	1993-05-25	225	A
USGS	12080010	1993-05-26	217	A
USGS	12080010	1993-05-27	207	A
USGS	12080010	1993-05-28	205	A
USGS	12080010	1993-05-29	235	A
USGS	12080010	1993-05-30	235	A
USGS	12080010	1993-05-31	369	A
USGS	12080010	1993-06-01	805	A
USGS	12080010	1993-06-02	538	A
USGS	12080010	1993-06-03	408	A
USGS	12080010	1993-06-04	347	A
USGS	12080010	1993-06-05	312	A
USGS	12080010	1993-06-06	286	A
USGS	12080010	1993-06-07	267	A
USGS	12080010	1993-06-08	248	A
USGS	12080010	1993-06-09	246	A
USGS	12080010	1993-06-10	314	A
USGS	12080010	1993-06-11	342	A
USGS	12080010	1993-06-12	331	A
USGS	12080010	1993-06-13	296	A
USGS	12080010	1993-06-14	269	A
USGS	12080010	1993-06-15	267	A
USGS	12080010	1993-06-16	251	A
USGS	12080010	1993-06-17	234	A
USGS	12080010	1993-06-18	218	A
USGS	12080010	1993-06-19	205	A
USGS	12080010	1993-06-20	195	A
USGS	12080010	1993-06-21	188	A
USGS	12080010	1993-06-22	192	A
USGS	12080010	1993-06-23	197	A
USGS	12080010	1993-06-24	187	A
USGS	12080010	1993-06-25	178	A
USGS	12080010	1993-06-26	172	A
USGS	12080010	1993-06-27	167	A
USGS	12080010	1993-06-28	165	A
USGS	12080010	1993-06-29	162	A
USGS	12080010	1993-06-30	158	A
USGS	12080010	1993-07-01	151	A
USGS	12080010	1993-07-02	149	A
USGS	12080010	1993-07-03	146	A
USGS	12080010	1993-07-04	144	A
USGS	12080010	1993-07-05	142	A
USGS	12080010	1993-07-06	137	A
USGS	12080010	1993-07-07	133	A
USGS	12080010	1993-07-08	131	A
USGS	12080010	1993-07-09	135	A
USGS	12080010	1993-07-10	127	A
USGS	12080010	1993-07-11	125	A
USGS	12080010	1993-07-12	124	A
USGS	12080010	1993-07-13	124	A
USGS	12080010	1993-07-14	126	A
USGS	12080010	1993-07-15	131	A
USGS	12080010	1993-07-16	130	A
USGS	12080010	1993-07-17	136	A
USGS	12080010	1993-07-18	134	A
USGS	12080010	1993-07-19	126	A
USGS	12080010	1993-07-20	132	A
USGS	12080010	1993-07-21	159	A
USGS	12080010	1993-07-22	160	A
USGS	12080010	1993-07-23	149	A
USGS	12080010	1993-07-24	146	A
USGS	12080010	1993-07-25	140	A
USGS	12080010	1993-07-26	134	A
USGS	12080010	1993-07-27	128	A
USGS	12080010	1993-07-28	127	A
USGS	12080010	1993-07-29	128	A
USGS	12080010	1993-07-30	134	A
USGS	12080010	1993-07-31	128	A
USGS	12080010	1993-08-01	119	A
USGS	12080010	1993-08-02	115	A
USGS	12080010	1993-08-03	113	A
USGS	12080010	1993-08-04	111	A
USGS	12080010	1993-08-05	108	A
USGS	12080010	1993-08-06	107	A
USGS	12080010	1993-08-07	106	A
USGS	12080010	1993-08-08	106	A
USGS	12080010	1993-08-09	105	A
USGS	12080010	1993-08-10	108	A
USGS	12080010	1993-08-11	107	A
USGS	12080010	1993-08-12	106	A
USGS	12080010	1993-08-13	107	A
USGS	12080010	1993-08-14	107	A
USGS	12080010	1993-08-15	107	A
USGS	12080010	1993-08-16	110	A
USGS	12080010	1993-08-17	110	A
USGS	12080010	1993-08-18	111	A
USGS	12080010	1993-08-19	108	A
USGS	12080010	1993-08-20	110	A
USGS	12080010	1993-08-21	105	A:e
USGS	12080010	1993-08-22	101	A:e
USGS	12080010	1993-08-23	101	A:e
USGS	12080010	1993-08-24	101	A:e
USGS	12080010	1993-08-25	105	A:e
USGS	12080010	1993-08-26	104	A:e
USGS	12080010	1993-08-27	98.0	A
USGS	12080010	1993-08-28	97.0	A
USGS	12080010	1993-08-29	95.0	A
USGS	12080010	1993-08-30	95.0	A
USGS	12080010	1993-08-31	93.0	A
USGS	12080010	1993-09-01	90.0	A
USGS	12080010	1993-09-02	87.0	A
USGS	12080010	1993-09-03	85.0	A
USGS	12080010	1993-09-04	83.0	A
USGS	12080010	1993-09-05	82.0	A
USGS	12080010	1993-09-06	82.0	A
USGS	12080010	1993-09-07	82.0	A
USGS	12080010	1993-09-08	83.0	A
USGS	12080010	1993-09-09	80.0	A
USGS	12080010	1993-09-10	79.0	A
USGS	12080010	1993-09-11	77.0	A
USGS	12080010	1993-09-12	77.0	A
USGS	12080010	1993-09-13	78.0	A
USGS	12080010	1993-09-14	79.0	A
USGS	12080010	1993-09-15	77.0	A
USGS	12080010	1993-09-16	77.0	A
USGS	12080010	1993-09-17	76.0	A
USGS	12080010	1993-09-18	75.0	A
USGS	12080010	1993-09-19	75.0	A
USGS	12080010	1993-09-20	75.0	A
USGS	12080010	1993-09-21	77.0	A
USGS	12080010	1993-09-22	73.0	A
USGS	12080010	1993-09-23	74.0	A
USGS	12080010	1993-09-24	74.0	A
USGS	12080010	1993-09-25	75.0	A
USGS	12080010	1993-09-26	75.0	A
USGS	12080010	1993-09-27	74.0	A
USGS	12080010	1993-09-28	74.0	A
USGS	12080010	1993-09-29	73.0	A
USGS	12080010	1993-09-30	74.0	A	24.44	A
USGS	12080010	1993-10-01	74.0	A
USGS	12080010	1993-10-02	74.0	A	24.42	A
USGS	12080010	1993-10-03	74.0	A	24.42	A
USGS	12080010	1993-10-04	76.0	A	24.43	A
USGS	12080010	1993-10-05	74.0	A	24.42	A
USGS	12080010	1993-10-06	73.0	A	24.42	A
USGS	12080010	1993-10-07	75.0	A	24.43	A
USGS	12080010	1993-10-08	76.0	A	24.43	A
USGS	12080010	1993-10-09	76.0	A	24.44	A
USGS	12080010	1993-10-10	75.0	A	24.43	A
USGS	12080010	1993-10-11	75.0	A	24.43	A
USGS	12080010	1993-10-12	74.0	A	24.42	A
USGS	12080010	1993-10-13	77.0	A	24.44	A
USGS	12080010	1993-10-14	77.0	A	24.44	A
USGS	12080010	1993-10-15	84.0	A	24.49	A
USGS	12080010	1993-10-16	84.0	A	24.49	A
USGS	12080010	1993-10-17	92.0	A	24.54	A
USGS	12080010	1993-10-18	84.0	A	24.49	A
USGS	12080010	1993-10-19	81.0	A	24.47	A
USGS	12080010	1993-10-20	79.0	A	24.45	A
USGS	12080010	1993-10-21	79.0	A	24.46	A
USGS	12080010	1993-10-22	79.0	A	24.46	A
USGS	12080010	1993-10-23	88.0	A	24.51	A
USGS	12080010	1993-10-24	86.0	A	24.50	A
USGS	12080010	1993-10-25	90.0	A	24.53	A
USGS	12080010	1993-10-26	86.0	A	24.50	A
USGS	12080010	1993-10-27	82.0	A	24.48	A
USGS	12080010	1993-10-28	81.0	A	24.47	A
USGS	12080010	1993-10-29	79.0	A	24.46	A
USGS	12080010	1993-10-30	79.0	A	24.46	A
USGS	12080010	1993-10-31	78.0	A	24.45	A
USGS	12080010	1993-11-01	80.0	A	24.46	A
USGS	12080010	1993-11-02	81.0	A	24.47	A
USGS	12080010	1993-11-03	88.0	A	24.51	A
USGS	12080010	1993-11-04	81.0	A	24.47	A
USGS	12080010	1993-11-05	82.0	A	24.47	A
USGS	12080010	1993-11-06	80.0	A	24.47	A
USGS	12080010	1993-11-07	79.0	A	24.46	A
USGS	12080010	1993-11-08	78.0	A	24.45	A
USGS	12080010	1993-11-09	76.0	A	24.44	A
USGS	12080010	1993-11-10	75.0	A	24.43	A
USGS	12080010	1993-11-11	75.0	A	24.43	A
USGS	12080010	1993-11-12	75.0	A	24.43	A
USGS	12080010	1993-11-13	76.0	A	24.44	A
USGS	12080010	1993-11-14	75.0	A	24.43	A
USGS	12080010	1993-11-15	77.0	A	24.45	A
USGS	12080010	1993-11-16	80.0	A	24.47	A
USGS	12080010	1993-11-17	78.0	A	24.45	A
USGS	12080010	1993-11-18	79.0	A	24.46	A
USGS	12080010	1993-11-19	78.0	A	24.45	A
USGS	12080010	1993-11-20	77.0	A	24.44	A
USGS	12080010	1993-11-21	80.0	A	24.46	A
USGS	12080010	1993-11-22	89.0	A	24.52	A
USGS	12080010	1993-11-23	107	A	24.63	A
USGS	12080010	1993-11-24	94.0	A	24.55	A
USGS	12080010	1993-11-25	80.0	A	24.46	A
USGS	12080010	1993-11-26	81.0	A	24.47	A
USGS	12080010	1993-11-27	83.0	A	24.48	A
USGS	12080010	1993-11-28	84.0	A	24.49	A
USGS	12080010	1993-11-29	102	A	24.60	A
USGS	12080010	1993-11-30	154	A	24.84	A
USGS	12080010	1993-12-01	266	A	25.23	A
USGS	12080010	1993-12-02	535	A	25.95	A
USGS	12080010	1993-12-03	373	A	25.55	A
USGS	12080010	1993-12-04	307	A	25.37	A
USGS	12080010	1993-12-05	322	A	25.42	A
USGS	12080010	1993-12-06	249	A	25.19	A
USGS	12080010	1993-12-07	216	A	25.09	A
USGS	12080010	1993-12-08	340	A	25.47	A
USGS	12080010	1993-12-09	621	A	26.11	A
USGS	12080010	1993-12-10	1290	A	27.29	A
USGS	12080010	1993-12-11	1200	A	27.16	A
USGS	12080010	1993-12-12	757	A	26.46	A
USGS	12080010	1993-12-13	528	A	26.03	A
USGS	12080010	1993-12-14	428	A	25.82	A
USGS	12080010	1993-12-15	364	A	25.65	A
USGS	12080010	1993-12-16	303	A	25.48	A
USGS	12080010	1993-12-17	255	A	25.34	A
USGS	12080010	1993-12-18	217	A	25.21	A
USGS	12080010	1993-12-19	190	A	25.11	A
USGS	12080010	1993-12-20	173	A	25.05	A
USGS	12080010	1993-12-21	157	A	24.99	A
USGS	12080010	1993-12-22	143	A	24.93	A
USGS	12080010	1993-12-23	132	A	24.88	A
USGS	12080010	1993-12-24	125	A	24.85	A
USGS	12080010	1993-12-25	120	A	24.82	A
USGS	12080010	1993-12-26	116	A	24.80	A
USGS	12080010	1993-12-27	110	A	24.77	A
USGS	12080010	1993-12-28	104	A	24.73	A
USGS	12080010	1993-12-29	102	A	24.72	A
USGS	12080010	1993-12-30	107	A	24.75	A
USGS	12080010	1993-12-31	118	A	24.80	A
USGS	12080010	1994-01-01	328	A	25.45	A
